"incident_date","incident_datetime","analysis_neighborhood","incident_category","incident_category","resolution","police_district","incident_description","incident_number"
"2023-01-20 00:00:00","2023-01-20 11:52:00","Mission","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Mission","Probation Violation","230046228"
"2023-01-20 00:00:00","2023-01-20 11:52:00","Mission","Burglary","Burglary","Cite or Arrest Adult","Mission","Burglary, Other Bldg., Unlawful Entry","230046228"
"2023-01-20 00:00:00","2023-01-20 12:00:00","Financial District/South Beach","Non-Criminal","Non-Criminal","Unfounded","Central","Found  Property","230046632"
"2023-01-20 00:00:00","2023-01-20 12:00:00","Financial District/South Beach","Case Closure","Case Closure","Unfounded","Central","Case Closure","230046632"
"2023-01-20 00:00:00","2023-01-20 12:01:00","Hayes Valley","Larceny Theft","Larceny Theft","Open or Active","Northern","Theft, From Locked Vehicle, >$950","230046290"
"2023-01-20 00:00:00","2023-01-20 12:17:00","Western Addition","Drug Offense","Drug Offense","Cite or Arrest Adult","Northern","Methamphetamine, Possession For Sale","230046096"
"2023-01-20 00:00:00","2023-01-20 12:17:00","Western Addition","Non-Criminal","Non-Criminal","Cite or Arrest Adult","Northern","Search Warrant Service","230046096"
"2023-01-20 00:00:00","2023-01-20 12:17:00","Mission","Assault","Assault","Open or Active","Mission","Battery","230046171"
"2023-01-20 00:00:00","2023-01-20 12:17:00","Western Addition","Drug Offense","Drug Offense","Cite or Arrest Adult","Northern","Opiates, Possession For Sale","230046096"
"2023-01-20 00:00:00","2023-01-20 12:18:00","South of Market","Non-Criminal","Non-Criminal","Cite or Arrest Adult","Southern","Stay Away or Court Order, Non-DV Related","230046143"
"2023-01-20 00:00:00","2023-01-20 12:18:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Southern","Cocaine, Base/rock, Possession For Sale","230046143"
"2023-01-20 00:00:00","2023-01-20 12:18:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Southern","Opiates, Possession For Sale","230046143"
"2023-01-20 00:00:00","2023-01-20 12:19:00","Golden Gate Park","Other Offenses","Other Offenses","Open or Active","Taraval","License Plate, Recovered","230046080"
"2023-01-20 00:00:00","2023-01-20 12:20:00","Lone Mountain/USF","Larceny Theft","Larceny Theft","Open or Active","Richmond","Theft, Other Property, >$950","236012425"
"2023-01-20 00:00:00","2023-01-20 12:30:00","Golden Gate Park","Larceny Theft","Larceny Theft","Open or Active","Richmond","Theft, From Unlocked Vehicle, >$950","230046955"
"2023-01-20 00:00:00","2023-01-20 12:30:00","Golden Gate Park","Robbery","Robbery","Open or Active","Richmond","Robbery, W/ Gun","230046955"
"2023-01-20 00:00:00","2023-01-20 12:31:00","Bernal Heights","Malicious Mischief","Malicious Mischief","Open or Active","Ingleside","Phone Calls, Harassing","230046660"
"2023-01-20 00:00:00","2023-01-20 13:00:00","Golden Gate Park","Larceny Theft","Larceny Theft","Open or Active","Richmond","Theft, From Locked Vehicle, >$950","236012469"
"2023-01-20 00:00:00","2023-01-20 13:00:00","Mission Bay","Burglary","Burglary","Open or Active","Southern","Burglary, Other Bldg., Unlawful Entry","230046400"
"2023-01-20 00:00:00","2023-01-20 13:00:00","Mission","Larceny Theft","Larceny Theft","Open or Active","Mission","Theft, From Locked Vehicle, >$950","230046604"
"2023-01-20 00:00:00","2023-01-20 13:00:00","Mission","Weapons Carrying Etc","Weapons Carrying Etc","Cite or Arrest Adult","Mission","Firearm, Loaded, in Vehicle, Possession or Use","230046814"
"2023-01-20 00:00:00","2023-01-20 13:00:00","Mission","Larceny Theft","Larceny Theft","Open or Active","Mission","Theft, From Locked Vehicle, >$950","230046604"
"2023-01-20 00:00:00","2023-01-20 13:00:00","Mission","Weapons Carrying Etc","Weapons Carrying Etc","Cite or Arrest Adult","Mission","Firearm, Possession By Prohibited Person","230046814"
"2023-01-20 00:00:00","2023-01-20 13:00:00","Mission","Larceny Theft","Larceny Theft","Cite or Arrest Adult","Mission","Burglary, Vehicle (Arrest made)","230046814"
"2023-01-20 00:00:00","2023-01-20 13:10:00","Russian Hill","Larceny Theft","Larceny Theft","Open or Active","Central","Theft, From Locked Vehicle, >$950","230046585"
"2023-01-20 00:00:00","2023-01-20 13:20:00","Russian Hill","Non-Criminal","Non-Criminal","Open or Active","Central","Found  Property","230048280"
"2023-01-20 00:00:00","2023-01-20 13:26:00","Hayes Valley","Recovered Vehicle","Recovered Vehicle","Open or Active","Park","Vehicle, Recovered, Auto","230043058"
"2023-01-20 00:00:00","2023-01-20 13:26:00","Nob Hill","Non-Criminal","Non-Criminal","Open or Active","Central","Mental Health Detention","230046397"
"2023-01-20 00:00:00","2023-01-20 13:34:00","Tenderloin","Non-Criminal","Non-Criminal","Open or Active","Tenderloin","Mental Health Detention","230046347"
"2023-01-20 00:00:00","2023-01-20 13:50:00","Pacific Heights","Other","Other","Open or Active","Northern","Death Report, Cause Unknown","230046557"
"2023-01-20 00:00:00","2023-01-20 14:00:00","Financial District/South Beach","Larceny Theft","Larceny Theft","Open or Active","Southern","Theft, Pickpocket, $200-$950","230049363"
"2023-01-20 00:00:00","2023-01-20 14:26:00","Noe Valley","Drug Offense","Drug Offense","Open or Active","Ingleside","Methamphetamine Offense","230046927"
"2023-01-20 00:00:00","2023-01-20 14:26:00","Noe Valley","Weapons Carrying Etc","Weapons Carrying Etc","Open or Active","Ingleside","Firearm, Possession of Loaded","230046927"
"2023-01-20 00:00:00","2023-01-20 14:26:00","Noe Valley","Stolen Property","Stolen Property","Open or Active","Ingleside","Stolen Property, Possession with Knowledge, Receiving","230046927"
"2023-01-20 00:00:00","2023-01-20 14:43:00","Tenderloin","Drug Violation","Drug Violation","Cite or Arrest Adult","Tenderloin","Firearm, Armed While Possessing Controlled Substance","230046723"
"2023-01-20 00:00:00","2023-01-20 14:43:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Controlled Substance, Possession For Sale","230046723"
"2023-01-20 00:00:00","2023-01-20 14:43:00","Tenderloin","Weapons Carrying Etc","Weapons Carrying Etc","Cite or Arrest Adult","Tenderloin","Firearm, Possession of Loaded","230046723"
"2023-01-20 00:00:00","2023-01-20 14:47:00","Western Addition","Other Miscellaneous","Other Miscellaneous","Open or Active","Northern","Evading a Police Officer Recklessly","230046513"
"2023-01-20 00:00:00","2023-01-20 14:48:00","Chinatown","Non-Criminal","Non-Criminal","Open or Active","Central","Aided Case","230046529"
"2023-01-20 00:00:00","2023-01-20 14:48:00","Chinatown","Offences Against The Family And Children","Offences Against The Family And Children","Open or Active","Central","Domestic Violence (secondary only)","230046529"
"2023-01-20 00:00:00","2023-01-20 15:00:00","Mission","Disorderly Conduct","Disorderly Conduct","Cite or Arrest Adult","Mission","Alcohol, Under Influence Of In Public Place","230047135"
"2023-01-20 00:00:00","2023-01-20 15:00:00","Mission","Larceny Theft","Larceny Theft","Open or Active","Mission","Theft, From Person, >$950 (other than Pickpocket)","230046717"
"2023-01-20 00:00:00","2023-01-20 15:00:00","Outer Mission","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Ingleside","Vehicle, Stolen, Auto","230048008"
"2023-01-20 00:00:00","2023-01-20 15:20:00","Bayview Hunters Point","Assault","Assault","Open or Active","Bayview","Assault, Aggravated, W/ Gun","230046654"
"2023-01-20 00:00:00","2023-01-20 15:20:00","Bayview Hunters Point","Assault","Assault","Open or Active","Bayview","Firearm, Discharging At An Inhabited Dwelling","230046654"
"2023-01-20 00:00:00","2023-01-20 15:30:00","Visitacion Valley","Fire Report","Fire Report","Open or Active","Ingleside","Fire Report","230046905"
"2023-01-20 00:00:00","2023-01-20 15:37:00","Financial District/South Beach","Suspicious Occ","Suspicious Occ","Open or Active","Central","Suspicious Occurrence","230046820"
"2023-01-20 00:00:00","2023-01-20 15:44:00","Tenderloin","Assault","Assault","Open or Active","Tenderloin","Battery","210555744"
"2023-01-20 00:00:00","2023-01-20 15:44:00","Tenderloin","Suspicious Occ","Suspicious Occ","Open or Active","Tenderloin","Suspicious Occurrence","210555744"
"2023-01-20 00:00:00","2023-01-20 15:45:00","Tenderloin","Drug Offense","Drug Offense","Open or Active","Tenderloin","Controlled Substance, Possession For Sale","230046795"
"2023-01-20 00:00:00","2023-01-20 15:45:00","Tenderloin","Drug Offense","Drug Offense","Open or Active","Tenderloin","Cocaine, Possession For Sale","230046795"
"2023-01-20 00:00:00","2023-01-20 15:45:00","Tenderloin","Drug Offense","Drug Offense","Open or Active","Tenderloin","Methamphetamine, Possession For Sale","230046795"
"2023-01-20 00:00:00","2023-01-20 15:50:00","Inner Richmond","Larceny Theft","Larceny Theft","Open or Active","Richmond","Theft, From Locked Vehicle, >$950","236012475"
"2023-01-20 00:00:00","2023-01-20 16:00:00","Potrero Hill","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Bayview","Vehicle, Stolen & Recovered","230049244"
"2023-01-20 00:00:00","2023-01-20 16:00:00","Tenderloin","Suspicious Occ","Suspicious Occ","Open or Active","Central","Suspicious Occurrence","230048086"
"2023-01-20 00:00:00","2023-01-20 16:00:00","Visitacion Valley","Non-Criminal","Non-Criminal","Open or Active","Ingleside","Aided Case","230047000"
"2023-01-20 00:00:00","2023-01-20 16:10:00","Financial District/South Beach","Larceny Theft","Larceny Theft","Open or Active","Central","Theft, Shoplifting, >$950","230047141"
"2023-01-20 00:00:00","2023-01-20 16:22:00","Bayview Hunters Point","Recovered Vehicle","Recovered Vehicle","Open or Active","Bayview","Vehicle, Recovered, Auto","230046911"
"2023-01-20 00:00:00","2023-01-20 16:30:00","Mission","Missing Person","Missing Person","Open or Active","Mission","Missing Adult","230047129"
"2023-01-20 00:00:00","2023-01-20 16:33:00","Outer Richmond","Non-Criminal","Non-Criminal","Open or Active","Richmond","Aided Case, Injured or Sick Person","230047022"
"2023-01-20 00:00:00","2023-01-20 16:40:00","Lakeshore","Larceny Theft","Larceny Theft","Open or Active","Taraval","Theft, Other Property, $200-$950","230049012"
"2023-01-20 00:00:00","2023-01-20 16:45:00","Tenderloin","Drug Offense","Drug Offense","Open or Active","Northern","Heroin, Possession For Sale","230046892"
"2023-01-20 00:00:00","2023-01-20 16:45:00","Tenderloin","Drug Offense","Drug Offense","Open or Active","Northern","Opiates, Possession For Sale","230046892"
"2023-01-20 00:00:00","2023-01-20 16:45:00","Tenderloin","Drug Offense","Drug Offense","Open or Active","Northern","Methamphetamine, Possession For Sale","230046892"
"2023-01-20 00:00:00","2023-01-20 16:50:00","Potrero Hill","Robbery","Robbery","Open or Active","Bayview","Robbery, W/ Force","230047044"
"2023-01-20 00:00:00","2023-01-20 16:50:00","Potrero Hill","Other Miscellaneous","Other Miscellaneous","Open or Active","Bayview","Dissuading Witness, Victim","230047044"
"2023-01-20 00:00:00","2023-01-20 16:50:00","Potrero Hill","Larceny Theft","Larceny Theft","Open or Active","Bayview","Theft, From Unlocked Vehicle, >$950","230047044"
"2023-01-20 00:00:00","2023-01-20 17:00:00","Western Addition","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Northern","Vehicle, Stolen, Auto","230048688"
"2023-01-20 00:00:00","2023-01-20 17:00:00","South of Market","Warrant","Warrant","Cite or Arrest Adult","Southern","Warrant Arrest, Enroute To Outside Jurisdiction","230047232"
"2023-01-20 00:00:00","2023-01-20 17:00:00","Tenderloin","Suspicious Occ","Suspicious Occ","Open or Active","Tenderloin","Suspicious Occurrence","230047254"
"2023-01-20 00:00:00","2023-01-20 17:00:00","Tenderloin","Missing Person","Missing Person","Open or Active","Tenderloin","Missing Adult","230049153"
"2023-01-20 00:00:00","2023-01-20 17:00:00","Inner Sunset","Larceny Theft","Larceny Theft","Open or Active","Taraval","Theft, Other Property, $50-$200","236012340"
"2023-01-20 00:00:00","2023-01-20 17:00:00","Haight Ashbury","Lost Property","Lost Property","Open or Active","Park","Lost Property","230049238"
"2023-01-20 00:00:00","2023-01-20 17:00:00","Haight Ashbury","Fraud","Fraud","Open or Active","Park","Access Card, incl. Credit, Phone, ATM, Fraudulent Use of","230049238"
"2023-01-20 00:00:00","2023-01-20 17:20:00","Financial District/South Beach","Larceny Theft","Larceny Theft","Open or Active","Tenderloin","Theft, Other Property, >$950","236012845"
"2023-01-20 00:00:00","2023-01-20 17:20:00","Hayes Valley","Suspicious Occ","Suspicious Occ","Open or Active","Northern","Suspicious Occurrence","230048876"
"2023-01-20 00:00:00","2023-01-20 17:30:00","Golden Gate Park","Non-Criminal","Non-Criminal","Open or Active","Taraval","Found  Property","230047549"
"2023-01-20 00:00:00","2023-01-20 17:39:00","Noe Valley","Non-Criminal","Non-Criminal","Open or Active","Mission","Mental Health Detention","230047107"
"2023-01-20 00:00:00","2023-01-20 17:41:00","Mission","Other Offenses","Other Offenses","Open or Active","Mission","License Plate, Recovered","220383870"
"2023-01-20 00:00:00","2023-01-20 17:56:00","Western Addition","Non-Criminal","Non-Criminal","Open or Active","Northern","Stay Away or Court Order, Non-DV Related","230047179"
"2023-01-20 00:00:00","2023-01-20 18:00:00","Noe Valley","Motor Vehicle Theft","Motor Vehicle Theft","Cite or Arrest Adult","Ingleside","Vehicle, Stolen & Recovered","230046927"
"2023-01-20 00:00:00","2023-01-20 18:00:00","Golden Gate Park","Larceny Theft","Larceny Theft","Open or Active","Taraval","License Plate, Stolen","230051437"
"2023-01-20 00:00:00","2023-01-20 18:00:00","Bernal Heights","Larceny Theft","Larceny Theft","Open or Active","Ingleside","License Plate, Stolen","230048804"
"2023-01-20 00:00:00","2023-01-20 18:00:00","Noe Valley","Other Offenses","Other Offenses","Cite or Arrest Adult","Ingleside","License Plate, Recovered","230038827"
"2023-01-20 00:00:00","2023-01-20 18:00:00","Mission Bay","Malicious Mischief","Malicious Mischief","Open or Active","Southern","Malicious Mischief, Breaking Windows","230051675"
"2023-01-20 00:00:00","2023-01-20 18:17:00","Japantown","Non-Criminal","Non-Criminal","Open or Active","Northern","Mental Health Detention","230047210"
"2023-01-20 00:00:00","2023-01-20 18:30:00","Excelsior","Larceny Theft","Larceny Theft","Open or Active","Ingleside","License Plate, Stolen","230050780"
"2023-01-20 00:00:00","2023-01-20 19:00:00","Western Addition","Larceny Theft","Larceny Theft","Open or Active","Northern","Theft, From Locked Vehicle, >$950","230048434"
"2023-01-20 00:00:00","2023-01-20 19:00:00","Bayview Hunters Point","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Bayview","Vehicle, Stolen, Motorcycle","230048848"
"2023-01-20 00:00:00","2023-01-20 19:00:00","Excelsior","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Ingleside","Vehicle, Stolen, Auto","230048387"
"2023-01-20 00:00:00","2023-01-20 19:04:00","Marina","Missing Person","Missing Person","Open or Active","Northern","Found Person","230035958"
"2023-01-20 00:00:00","2023-01-20 19:08:00","Tenderloin","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Northern","Resisting, Delaying, or Obstructing  Peace Officer Duties","230047367"
"2023-01-20 00:00:00","2023-01-20 19:08:00","Tenderloin","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Northern","Identification To Peace Officer, False","230047367"
"2023-01-20 00:00:00","2023-01-20 19:08:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Northern","Narcotics Paraphernalia, Possession of","230047367"
"2023-01-20 00:00:00","2023-01-20 19:13:00","Lone Mountain/USF","Larceny Theft","Larceny Theft","Open or Active","Park","Theft, Shoplifting, >$950","230047317"
"2023-01-20 00:00:00","2023-01-20 19:15:00","North Beach","Non-Criminal","Non-Criminal","Open or Active","Central","Found  Property","230047533"
"2023-01-20 00:00:00","2023-01-20 19:20:00","Castro/Upper Market","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Mission","Vehicle, Stolen, Attempted","230048791"
"2023-01-20 00:00:00","2023-01-20 19:30:00","Nob Hill","Suspicious Occ","Suspicious Occ","Open or Active","Central","Suspicious Occurrence","230047395"
"2023-01-20 00:00:00","2023-01-20 19:30:00","Nob Hill","Disorderly Conduct","Disorderly Conduct","Open or Active","Central","Phone Calls, Threatening","230047395"
"2023-01-20 00:00:00","2023-01-20 19:33:00","South of Market","Burglary","Burglary","Open or Active","Southern","Burglary, Apartment House, Forcible Entry","230047420"
"2023-01-20 00:00:00","2023-01-20 19:45:00","Tenderloin","Burglary","Burglary","Open or Active","Northern","Burglary, Hot Prowl, Forcible Entry","230047414"
